River,Site,Year,Site_code,Latitude,Longitude,Drainage.area.sq.km,Transect,life_history,Tribe,species_code,TDMt_total,TAFDMt_total,TSMt_total,OSMt_total,ISMt_total,P_TDM_total,P_TAFDM_total,P_TSM_total,P_OSM_total,P_ISM_total,total_organic_B_total,total_organic_P_total,total_inorganic_B_total,total_inorganic_P_total,TDMt_m2,TAFDMt_m2,TSMt_m2,OSMt_m2,ISMt_m2,P_TDM_m2,P_TAFDM_m2,P_TSM_m2,P_OSM_m2,P_ISM_m2,total_organic_B_m2,total_organic_P_m2,total_inorganic_B_m2,total_inorganic_P_m2
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_13,NA,Corbicula,CFLU,0.719028622,0.590264654,32.84617079,0.95582357,31.89034722,0.574105437,0.485466069,28.11380779,0.818111807,27.29569598,1.546088224,1.303577876,32.01911118,27.38433535,0.479352415,0.393509769,21.89744719,0.637215713,21.26023148,0.382736958,0.323644046,18.74253853,0.545407871,18.19713065,1.030725483,0.869051917,21.34607412,18.25622357
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_13,Equilibrium,Pleurobemini,FCER,1.263328532,1.068460068,48.03004787,2.507168499,45.52287937,0,0,0,0,0,3.575628567,0,45.71774784,0,0.842219021,0.712306712,32.02003192,1.671445666,30.34858625,0,0,0,0,0,2.383752378,0,30.47849856,0
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_13,Opportunistic,Lampsilini,LORN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_13,Periodic,Lampsilini,OREF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_13,Equilibrium,Pleurobemini,PDEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_13,Equilibrium,Quadrulini,PKIE,0.434094131,0.381685879,18.03285867,1.345251256,16.68760741,0.123462411,0.109069999,4.831463415,0.360427171,4.471036244,1.726937136,0.469497169,16.74001566,4.485428657,0.289396087,0.254457253,12.02190578,0.896834171,11.12507161,0.082308274,0.072713332,3.22097561,0.240284781,2.98069083,1.151291424,0.312998113,11.16001044,2.990285772
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_13,Periodic,Lampsilini,LSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_13,Periodic,Lampsilini,MACU,0.072663004,0.062589694,0.887342413,0.052264468,0.835077945,0.024733132,0.022483967,0.298621126,0.017588784,0.281032342,0.114854162,0.040072752,0.845151255,0.283281507,0.048442003,0.041726463,0.591561609,0.034842979,0.55671863,0.016488755,0.014989311,0.199080751,0.011725856,0.187354895,0.076569441,0.026715168,0.56343417,0.188854338
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_13,Periodic,Lampsilini,OUNI,0.160869105,0.119462929,5.740537409,0.342710083,5.397827325,0.059367516,0.045449451,2.309628232,0.137884805,2.171743426,0.462173012,0.183334257,5.439233501,2.185661491,0.10724607,0.079641953,3.827024939,0.228473389,3.59855155,0.039578344,0.030299634,1.539752155,0.091923204,1.447828951,0.308115341,0.122222838,3.626155667,1.457107661
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_13,Equilibrium,Quadrulini,QVER,0.718893564,0.421705269,22.70838848,1.394295053,21.31409343,0.312081884,0.202432549,9.769720499,0.599860839,9.16985966,1.816000322,0.802293387,21.61128172,9.279508995,0.479262376,0.281136846,15.13892565,0.929530035,14.20939562,0.208054589,0.134955032,6.513146999,0.399907226,6.113239773,1.210666881,0.534862258,14.40752115,6.18633933
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_13,Periodic,Pleurobemini,EARC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_13,Equilibrium,Amblemini,APLI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_13,Equilibrium,Pleurobemini,REBE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_13,Equilibrium,Quadrulini,QQUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_13,Opportunistic,Lampsilini,TDON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_13,Equilibrium,Quadrulini,MNER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_13,Periodic,Lampsilini,LLIE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_13,Periodic,Lampsilini,ELIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_13,Opportunistic,Lampsilini,PFRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_13,Opportunistic,Lampsilini,LREC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_13,Periodic,Lampsilini,OARK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_13,Opportunistic,Lampsilini,PINF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_13,Equilibrium,Pleurobemini,PPER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_13,Opportunistic,Lampsilini,LTER,2.136951297,1.69327464,29.6054401,1.421061125,28.18437897,0.787603271,0.613528515,11.30302931,0.542545407,10.7604839,3.114335765,1.156073922,28.62805563,10.93455866,1.424634198,1.12884976,19.73696007,0.947374083,18.78958598,0.525068847,0.40901901,7.535352873,0.361696938,7.173655936,2.076223843,0.770715948,19.08537042,7.289705773
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_13,Periodic,Alasmodontini,SSUB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_13,Opportunistic,Lampsilini,TPAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_13,Opportunistic,Lampsilini,PPUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_13,Periodic,Lampsilini,HPER,0.052372958,0.044657889,0.693336376,0.042293519,0.651042857,0.049353935,0.041945171,0.659579835,0.04023437,0.619345465,0.086951408,0.082179541,0.658757927,0.626754229,0.034915306,0.029771926,0.462224251,0.028195679,0.434028572,0.032902623,0.027963447,0.43971989,0.026822913,0.412896977,0.057967605,0.05478636,0.439171951,0.417836153
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_13,Periodic,Lampsilini,VVIB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_13,Periodic,Pleurobemini,ECRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_13,Opportunistic,Lampsilini,TTRU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_13,NA,Lampsilini,LAMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_13,Periodic,Anodontini,LCOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_5,NA,Corbicula,CFLU,0.090542622,0.063673893,2.768539428,0.080564497,2.687974931,0.090542622,0.063673893,2.768539428,0.080564497,2.687974931,0.14423839,0.14423839,2.71484366,2.71484366,0.120723496,0.084898524,3.691385904,0.10741933,3.583966574,0.120723496,0.084898524,3.691385904,0.10741933,3.583966574,0.192317853,0.192317853,3.619791547,3.619791547
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_5,Equilibrium,Pleurobemini,FCER,1.090883445,0.95044001,45.65144938,2.383005658,43.26844372,0.167353632,0.141336674,6.301891127,0.328958717,5.97293241,3.333445668,0.470295391,43.40888716,5.998949368,1.45451126,1.267253347,60.86859918,3.177340877,57.6912583,0.223138176,0.188448898,8.402521502,0.438611622,7.96390988,4.444594224,0.627060521,57.87851621,7.998599157
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_5,Opportunistic,Lampsilini,LORN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_5,Periodic,Lampsilini,OREF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_5,Equilibrium,Pleurobemini,PDEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_5,Equilibrium,Quadrulini,PKIE,3.758851724,3.339519254,137.023779,10.22197392,126.8018051,0.409515098,0.36379163,14.79495,1.10370327,13.69124673,13.56149317,1.4674949,127.2211376,13.7369702,5.011802298,4.452692339,182.6983721,13.62929856,169.0690735,0.546020131,0.485055506,19.7266,1.47160436,18.25499564,18.0819909,1.956659866,169.6281835,18.31596027
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_5,Periodic,Lampsilini,LSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_5,Periodic,Lampsilini,MACU,0.133406818,0.111566674,1.639128063,0.096544643,1.54258342,0.076303048,0.064882654,0.93416541,0.055022343,0.879143067,0.208111317,0.119904996,1.564423565,0.890563462,0.177875758,0.148755566,2.185504085,0.128726191,2.056777894,0.101737398,0.086510205,1.24555388,0.073363124,1.172190756,0.277481756,0.159873328,2.085898086,1.187417949
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_5,Periodic,Lampsilini,OUNI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_5,Equilibrium,Quadrulini,QVER,1.491328006,0.992629276,46.57716686,2.859838045,43.71732882,0.44838377,0.323793606,13.89888528,0.853391556,13.04549372,3.852467321,1.177185162,44.21602755,13.17008388,1.988437341,1.323505702,62.10288915,3.813117394,58.28977176,0.597845027,0.431724808,18.53184703,1.137855408,17.39399163,5.136623095,1.569580216,58.9547034,17.56011185
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_5,Periodic,Pleurobemini,EARC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_5,Equilibrium,Amblemini,APLI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_5,Equilibrium,Pleurobemini,REBE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_5,Equilibrium,Quadrulini,QQUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_5,Opportunistic,Lampsilini,TDON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_5,Equilibrium,Quadrulini,MNER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_5,Periodic,Lampsilini,LLIE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_5,Periodic,Lampsilini,ELIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_5,Opportunistic,Lampsilini,PFRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_5,Opportunistic,Lampsilini,LREC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_5,Periodic,Lampsilini,OARK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_5,Opportunistic,Lampsilini,PINF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_5,Equilibrium,Pleurobemini,PPER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_5,Opportunistic,Lampsilini,LTER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_5,Periodic,Alasmodontini,SSUB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_5,Opportunistic,Lampsilini,TPAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_5,Opportunistic,Lampsilini,PPUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_5,Periodic,Lampsilini,HPER,0.247852439,0.205155273,3.60554658,0.219938341,3.385608239,0.178951313,0.14662564,2.682643697,0.163641266,2.519002431,0.425093614,0.310266906,3.428305405,2.551328104,0.330469919,0.273540364,4.80739544,0.293251122,4.514144318,0.238601751,0.195500853,3.576858262,0.218188354,3.358669908,0.566791486,0.413689207,4.571073873,3.401770806
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_5,Periodic,Lampsilini,VVIB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_5,Periodic,Pleurobemini,ECRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_5,Opportunistic,Lampsilini,TTRU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_5,NA,Lampsilini,LAMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,15-30_5,Periodic,Anodontini,LCOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,30-45_13,NA,Corbicula,CFLU,0.196215295,0.142263751,6.505590599,0.189312686,6.316277913,0.17206143,0.12479732,5.716863433,0.166360726,5.550502707,0.331576437,0.291158046,6.370229457,5.597766817,0.087206798,0.063228334,2.8913736,0.084138972,2.807234628,0.076471747,0.055465475,2.540828192,0.0739381,2.466890092,0.147367305,0.129403576,2.831213092,2.487896363
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,30-45_13,Equilibrium,Pleurobemini,FCER,0.365744482,0.323619955,16.08327367,0.839546886,15.24372678,0.091945794,0.078786527,3.626934335,0.189325972,3.437608363,1.163166841,0.268112499,15.28585131,3.45076763,0.162553103,0.143831091,7.148121631,0.373131949,6.774989682,0.040864797,0.035016234,1.611970816,0.084144877,1.527825939,0.51696304,0.119161111,6.793711694,1.533674502
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,30-45_13,Opportunistic,Lampsilini,LORN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,30-45_13,Periodic,Lampsilini,OREF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,30-45_13,Equilibrium,Pleurobemini,PDEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,30-45_13,Equilibrium,Quadrulini,PKIE,0.098208881,0.08467483,5.210726135,0.38872017,4.822005966,0.066954125,0.058016726,3.306050077,0.246631336,3.059418741,0.473394999,0.304648062,4.835540017,3.06835614,0.043648392,0.037633258,2.315878282,0.17276452,2.143113762,0.029757389,0.025785212,1.46935559,0.109613927,1.359741663,0.210397778,0.135399139,2.149128897,1.36371384
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,30-45_13,Periodic,Lampsilini,LSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,30-45_13,Periodic,Lampsilini,MACU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,30-45_13,Periodic,Lampsilini,OUNI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,30-45_13,Equilibrium,Quadrulini,QVER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,30-45_13,Periodic,Pleurobemini,EARC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,30-45_13,Equilibrium,Amblemini,APLI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,30-45_13,Equilibrium,Pleurobemini,REBE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,30-45_13,Equilibrium,Quadrulini,QQUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,30-45_13,Opportunistic,Lampsilini,TDON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,30-45_13,Equilibrium,Quadrulini,MNER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,30-45_13,Periodic,Lampsilini,LLIE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,30-45_13,Periodic,Lampsilini,ELIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,30-45_13,Opportunistic,Lampsilini,PFRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,30-45_13,Opportunistic,Lampsilini,LREC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,30-45_13,Periodic,Lampsilini,OARK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,30-45_13,Opportunistic,Lampsilini,PINF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,30-45_13,Equilibrium,Pleurobemini,PPER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,30-45_13,Opportunistic,Lampsilini,LTER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,30-45_13,Periodic,Alasmodontini,SSUB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,30-45_13,Opportunistic,Lampsilini,TPAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,30-45_13,Opportunistic,Lampsilini,PPUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,30-45_13,Periodic,Lampsilini,HPER,1.969137476,1.535644726,34.65905548,2.114202384,32.5448531,0,0,0,0,0,3.649847111,0,32.97834585,0,0.875172211,0.682508767,15.40402466,0.939645504,14.46437915,0,0,0,0,0,1.622154271,0,14.6570426,0
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,30-45_13,Periodic,Lampsilini,VVIB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,30-45_13,Periodic,Pleurobemini,ECRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,30-45_13,Opportunistic,Lampsilini,TTRU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
LUBBUB,LUBBUB_1,2016,L1,33.19698,-88.090603,318.5685375,30-45_13,NA,Lampsilini,LAMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
