StartDate,EndDate,Block,Treatment,Plot,Replicate,SamplingMethod,Family,Genus,Species,Males,Females,Immature
20080922,20081002,Ridge,Girdled,5,1,Litter_sifting,LINYPHIIDAE,Microneta,viaria,1,1,0
20080922,20081002,Ridge,Girdled,5,1,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,19
20080922,20081002,Ridge,Girdled,5,2,Pitfall,LIOCRANIDAE,Agroeca,ornata,1,0,0
20080922,20081002,Ridge,Girdled,5,1,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,16
20080922,20081002,Ridge,Girdled,5,1,Litter_sifting,UNKNOWN,immUnkn,sp.,0,0,2
20080922,20081002,Ridge,Girdled,5,2,Litter_sifting,LINYPHIIDAE,Ceratinella,brunnea,8,7,0
20080922,20081002,Ridge,Girdled,5,2,Litter_sifting,LINYPHIIDAE,Ceraticelus,laetabilis,0,1,0
20080922,20081002,Ridge,Girdled,5,2,Litter_sifting,LINYPHIIDAE,Tenuiphantes,zebra,1,2,0
20080922,20081002,Ridge,Girdled,5,2,Litter_sifting,LIOCRANIDAE,Agroeca,ornata,0,1,0
20080922,20081002,Ridge,Girdled,5,5,Pitfall,AMAUROBIIDAE,Wadotes,hybridus,1,0,0
20080922,20081002,Ridge,Girdled,5,4,Litter_sifting,LINYPHIIDAE,Tapinocyba,minuta,2,1,0
20080519,20080529,Ridge,Girdled,5,3,Litter_sifting,LINYPHIIDAE,Eperigone,maculata,1,0,0
20080519,20080529,Ridge,Girdled,5,3,Litter_sifting,LINYPHIIDAE,Meioneta,simplex,0,1,0
20080519,20080529,Ridge,Girdled,5,3,Litter_sifting,LINYPHIIDAE,Ceraticelus,laetabilis,1,1,0
20080922,20081002,Ridge,Girdled,5,4,Litter_sifting,GNAPHOSIDAE,immGnap,sp.,0,0,1
20080922,20081002,Ridge,Girdled,5,4,Litter_sifting,SALTICIDAE,immSalt,sp.,0,0,2
20080922,20081002,Ridge,Girdled,5,4,Litter_sifting,AGELENIDAE,immAgel,sp.,0,0,1
20080922,20081002,Ridge,Girdled,5,1,Litter_sifting,LINYPHIIDAE,Ceratinella,brunnea,4,8,0
20080922,20081002,Ridge,Girdled,5,4,Litter_sifting,LINYPHIIDAE,Ceraticelus,minutus,3,3,0
20080922,20081002,Ridge,Girdled,5,1,Pitfall,LINYPHIIDAE,Tenuiphantes,zebra,0,1,0
20080922,20081002,Ridge,Girdled,5,4,Litter_sifting,AMAUROBIIDAE,Amaurobius,borealis,0,2,0
20080519,20080529,Ridge,Girdled,5,3,Litter_sifting,LINYPHIIDAE,Ceraticelus,minutus,0,1,0
20080519,20080529,Ridge,Girdled,5,3,Litter_sifting,LINYPHIIDAE,Ceratinella,brunnea,0,5,0
20080519,20080529,Ridge,Girdled,5,3,Litter_sifting,LINYPHIIDAE,Collinsia,oxypaederotipus,5,1,0
20080519,20080529,Ridge,Girdled,5,3,Litter_sifting,LINYPHIIDAE,Tapinocyba,minuta,4,3,0
20080519,20080529,Ridge,Girdled,5,3,Litter_sifting,LINYPHIIDAE,Tenuiphantes,zebra,0,1,0
20080922,20081002,Ridge,Girdled,5,4,Litter_sifting,LINYPHIIDAE,Ceratinella,brunnea,2,1,0
20080922,20081002,Ridge,Girdled,5,1,Litter_sifting,LYCOSIDAE,immLyco,sp.,0,0,2
20080922,20081002,Ridge,Hemlock,6,5,Litter_sifting,THERIDIIDAE,Robertus,pumilus,1,0,0
20080519,20080529,Ridge,Hemlock,6,5,Litter_sifting,AMAUROBIIDAE,Amaurobius,borealis,1,4,0
20080718,20080728,Ridge,Hemlock,6,2,Pitfall,LINYPHIIDAE,Eperigone,maculata,1,0,0
20080922,20081002,Ridge,Hemlock,6,2,Litter_sifting,AMAUROBIIDAE,Amaurobius,borealis,0,2,0
20080922,20081002,Ridge,Hemlock,6,5,Litter_sifting,UNKNOWN,immUnkn,sp.,0,0,3
20080922,20081002,Ridge,Hemlock,6,5,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,7
20080718,20080728,Ridge,Hemlock,6,4,Pitfall,AMAUROBIIDAE,immAmau,sp.,0,0,1
20080519,20080529,Ridge,Hemlock,6,3,Litter_sifting,HAHNIDAE,immHahn,sp.,0,0,1
20080519,20080529,Ridge,Hemlock,6,3,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,8
20080519,20080529,Ridge,Hemlock,6,3,Litter_sifting,AMAUROBIIDAE,Amaurobius,borealis,0,1,0
20080922,20081002,Ridge,Hemlock,6,5,Litter_sifting,LYCOSIDAE,immLyco,sp.,0,0,9
20080519,20080529,Ridge,Hemlock,6,3,Litter_sifting,LINYPHIIDAE,Ceratinella,brunnea,0,4,0
20080922,20081002,Ridge,Hemlock,6,5,Litter_sifting,LINYPHIIDAE,Helophora,insignis,0,1,0
20080519,20080529,Ridge,Hemlock,6,3,Litter_sifting,LINYPHIIDAE,Ceraticelus,laetabilis,0,2,0
20080922,20081002,Ridge,Hemlock,6,5,Litter_sifting,LINYPHIIDAE,Tenuiphantes,zebra,2,1,0
20080922,20081002,Ridge,Hemlock,6,5,Litter_sifting,LINYPHIIDAE,Ceratinella,brunnea,0,3,0
20080922,20081002,Ridge,Hemlock,6,5,Litter_sifting,HAHNIIDAE,Neoantistea,magna,0,2,0
20080922,20081002,Ridge,Hemlock,6,5,Litter_sifting,AMAUROBIIDAE,Amaurobius,borealis,1,4,0
20080519,20080529,Ridge,Hemlock,6,4,Litter_sifting,LINYPHIIDAE,Centromerus,persolutus,2,5,0
20080922,20081002,Ridge,Hemlock,6,5,Litter_sifting,AGELENIDAE,immAgel,sp.,0,0,1
20080519,20080529,Ridge,Hemlock,6,4,Litter_sifting,DICTYNIDAE,immDict,sp.,0,0,1
20080519,20080529,Ridge,Hemlock,6,4,Litter_sifting,HAHNIDAE,immHahn,sp.,0,0,1
20080519,20080529,Ridge,Hemlock,6,5,Litter_sifting,LINYPHIIDAE,Collinsia,oxypaederotipus,0,2,0
20080922,20081002,Ridge,Hemlock,6,5,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,13
20080922,20081002,Ridge,Hemlock,6,2,Litter_sifting,LYCOSIDAE,immLyco,sp.,0,0,10
20080519,20080529,Ridge,Hemlock,6,5,Litter_sifting,LINYPHIIDAE,Centromerus,persolutus,0,1,0
20080922,20081002,Ridge,Hemlock,6,2,Litter_sifting,LINYPHIIDAE,Tenuiphantes,zebra,0,1,0
20080922,20081002,Ridge,Hemlock,6,2,Litter_sifting,LINYPHIIDAE,Centromerus,persolutus,2,0,0
20080922,20081002,Ridge,Hemlock,6,2,Litter_sifting,LINYPHIIDAE,Tapinocyba,minuta,5,3,0
20080922,20081002,Ridge,Hemlock,6,2,Litter_sifting,LINYPHIIDAE,Ceraticelus,laetabilis,1,2,0
20080519,20080529,Ridge,Hemlock,6,2,Litter_sifting,LINYPHIIDAE,Ceratinella,buna,0,1,0
20080519,20080529,Ridge,Hemlock,6,2,Pitfall,AMAUROBIIDAE,Amaurobius,borealis,4,0,0
20080519,20080529,Ridge,Hemlock,6,5,Litter_sifting,HAHNIIDAE,Cryphoeca,montana,1,0,0
20080519,20080529,Ridge,Hemlock,6,5,Litter_sifting,LYCOSIDAE,Pirata,montanus,1,0,0
20080922,20081002,Ridge,Hemlock,6,2,Litter_sifting,LINYPHIIDAE,Ceratinella,brunnea,3,7,0
20080718,20080728,Ridge,Hemlock,6,4,Pitfall,AMAUROBIIDAE,Amaurobius,borealis,0,1,0
20080519,20080529,Ridge,Hemlock,6,2,Litter_sifting,LINYPHIIDAE,Collinsia,oxypaederotipus,2,0,0
20080519,20080529,Ridge,Hemlock,6,2,Pitfall,LYCOSIDAE,immLyco,sp.,0,0,2
20080519,20080529,Ridge,Hemlock,6,2,Litter_sifting,LINYPHIIDAE,Walckenaeria,pallida,1,0,0
20080922,20081002,Ridge,Hemlock,6,1,Litter_sifting,LINYPHIIDAE,Microneta,viaria,0,1,0
20080519,20080529,Ridge,Hemlock,6,4,Litter_sifting,AMAUROBIIDAE,Amaurobius,borealis,1,3,0
20080519,20080529,Ridge,Hemlock,6,4,Litter_sifting,LINYPHIIDAE,Collinsia,oxypaederotipus,20,6,0
20080922,20081002,Ridge,Hemlock,6,5,Litter_sifting,SALTICIDAE,immSalt,sp.,0,0,3
20080519,20080529,Ridge,Hemlock,6,3,Litter_sifting,CORINNIDAE,immCori,sp.,0,0,1
20080519,20080529,Ridge,Hemlock,6,3,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,24
20080519,20080529,Ridge,Hemlock,6,3,Litter_sifting,LINYPHIIDAE,Collinsia,oxypaederotipus,6,1,0
20080519,20080529,Ridge,Hemlock,6,3,Litter_sifting,LINYPHIIDAE,Tapinocyba,minuta,1,1,0
20080519,20080529,Ridge,Hemlock,6,3,Litter_sifting,LINYPHIIDAE,Centromerus,persolutus,0,1,0
20080922,20081002,Ridge,Hemlock,6,2,Litter_sifting,HAHNIIDAE,Neoantistea,magna,0,2,0
20080519,20080529,Ridge,Hemlock,6,2,Pitfall,LYCOSIDAE,Pirata,montanus,1,1,0
20080519,20080529,Ridge,Hemlock,6,5,Litter_sifting,SALTICIDAE,Neon,nelli,0,1,0
20080519,20080529,Ridge,Hemlock,6,1,Litter_sifting,LYCOSIDAE,immLyco,sp.,0,0,6
20080519,20080529,Ridge,Hemlock,6,1,Litter_sifting,SALTICIDAE,immSalt,sp.,0,0,1
20080519,20080529,Ridge,Hemlock,6,1,Litter_sifting,HAHNIDAE,immHahn,sp.,0,0,1
20080519,20080529,Ridge,Hemlock,6,1,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,3
20080519,20080529,Ridge,Hemlock,6,2,Litter_sifting,THOMISIDAE,immThom,sp.,0,0,2
20080519,20080529,Ridge,Hemlock,6,4,Pitfall,LINYPHIIDAE,Tenuiphantes,zebra,0,1,0
20080519,20080529,Ridge,Hemlock,6,2,Litter_sifting,HAHNIDAE,immHahn,sp.,0,0,1
20080519,20080529,Ridge,Hemlock,6,1,Litter_sifting,THOMISIDAE,immThom,sp.,0,0,5
20080519,20080529,Ridge,Hemlock,6,1,Pitfall,AMAUROBIIDAE,Amaurobius,borealis,1,0,0
20080519,20080529,Ridge,Hemlock,6,1,Litter_sifting,AMAUROBIIDAE,Amaurobius,borealis,1,0,0
20080519,20080529,Ridge,Hemlock,6,1,Pitfall,AMAUROBIIDAE,Wadotes,hybridus,0,1,0
20080519,20080529,Ridge,Hemlock,6,1,Litter_sifting,LINYPHIIDAE,Collinsia,oxypaederotipus,4,0,0
20080519,20080529,Ridge,Hemlock,6,2,Litter_sifting,CORINNIDAE,immCori,sp.,0,0,3
20080519,20080529,Ridge,Hemlock,6,2,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,36
20080519,20080529,Ridge,Hemlock,6,2,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,22
20080718,20080728,Ridge,Hemlock,6,5,Pitfall,LINYPHIIDAE,immLiny,sp.,0,0,1
20080718,20080728,Ridge,Hemlock,6,5,Pitfall,LYCOSIDAE,immLyco,sp.,0,0,1
20080718,20080728,Ridge,Hemlock,6,5,Pitfall,LINYPHIIDAE,Walckenaeria,pallida,0,1,0
20080519,20080529,Ridge,Hemlock,6,5,Litter_sifting,LINYPHIIDAE,Eperigone,maculata,1,0,0
20080519,20080529,Ridge,Hemlock,6,5,Litter_sifting,DICTYNIDAE,immDict,sp.,0,0,1
20080519,20080529,Ridge,Hemlock,6,5,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,1
20080519,20080529,Ridge,Hemlock,6,5,Litter_sifting,THOMISIDAE,immThom,sp.,0,0,2
20080718,20080728,Ridge,Hemlock,6,3,Pitfall,LINYPHIIDAE,Ceratinella,brunnea,0,1,0
20080519,20080529,Ridge,Hemlock,6,5,Pitfall,AMAUROBIIDAE,Amaurobius,borealis,1,0,0
20080519,20080529,Ridge,Hemlock,6,2,Pitfall,LINYPHIIDAE,Centromerus,persolutus,1,0,0
20080718,20080728,Ridge,Hemlock,6,3,Pitfall,LYCOSIDAE,immLyco,sp.,0,0,1
20080519,20080529,Ridge,Hemlock,6,5,Litter_sifting,CLUBIONIDAE,immClub,sp.,0,0,1
20080519,20080529,Ridge,Hemlock,6,5,Litter_sifting,THERIDIIDAE,immTher,sp.,0,0,1
20080519,20080529,Ridge,Hemlock,6,5,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,20
20080519,20080529,Ridge,Hemlock,6,4,Litter_sifting,LYCOSIDAE,immLyco,sp.,0,0,3
20080519,20080529,Ridge,Hemlock,6,4,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,5
20080519,20080529,Ridge,Hemlock,6,4,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,31
20080519,20080529,Ridge,Hemlock,6,4,Pitfall,AMAUROBIIDAE,Amaurobius,borealis,9,0,1
20080519,20080529,Ridge,Hemlock,6,4,Pitfall,LYCOSIDAE,Pirata,montanus,3,0,0
20080519,20080529,Ridge,Hemlock,6,1,Litter_sifting,THOMISIDAE,Ozyptila,distans,2,0,0
20080519,20080529,Ridge,Hemlock,6,1,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,13
20080519,20080529,Ridge,Hemlock,6,5,Litter_sifting,LYCOSIDAE,immLyco,sp.,0,0,2
20080519,20080529,Ridge,Hemlock,6,2,Litter_sifting,LYCOSIDAE,Pirata,montanus,2,0,0
20080519,20080529,Ridge,Hemlock,6,2,Litter_sifting,LYCOSIDAE,immLyco,sp.,0,0,7
20080519,20080529,Ridge,Hemlock,6,4,Pitfall,AMAUROBIIDAE,Callobius,bennetti,0,1,0
20080519,20080529,Ridge,Hemlock,6,5,Litter_sifting,LINYPHIIDAE,Ceratinella,brunnea,0,1,0
20080519,20080529,Ridge,Hemlock,6,1,Litter_sifting,AMAUROBIIDAE,Wadotes,calcaratus,0,1,0
20080519,20080529,Ridge,Hemlock,6,1,Litter_sifting,SALTICIDAE,Neon,nelli,1,2,0
20080519,20080529,Ridge,Hemlock,6,1,Litter_sifting,LINYPHIIDAE,Ceraticelus,minutus,0,1,0
20080519,20080529,Ridge,Hemlock,6,1,Litter_sifting,LINYPHIIDAE,Ceraticelus,laetabilis,0,1,0
20080519,20080529,Ridge,Hemlock,6,1,Litter_sifting,LINYPHIIDAE,Ceratinella,brunnea,1,2,0
20080519,20080529,Ridge,Hemlock,6,1,Litter_sifting,LINYPHIIDAE,Tapinocyba,minuta,1,1,0
20080519,20080529,Ridge,Hemlock,6,4,Pitfall,AMAUROBIIDAE,Wadotes,hybridus,0,1,0
20080718,20080728,Ridge,Hemlock,6,3,Litter_sifting,LINYPHIIDAE,Collinsia,oxypaederotipus,0,1,0
20080718,20080728,Ridge,Hemlock,6,5,Litter_sifting,LINYPHIIDAE,Collinsia,oxypaederotipus,0,3,0
20080718,20080728,Ridge,Hemlock,6,5,Litter_sifting,LINYPHIIDAE,Centromerus,persolutus,0,1,0
20080718,20080728,Ridge,Hemlock,6,5,Litter_sifting,HAHNIIDAE,Neoantistea,magna,1,0,0
20080718,20080728,Ridge,Hemlock,6,5,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,5
20080718,20080728,Ridge,Hemlock,6,5,Litter_sifting,AGELENIDAE,immAgel,sp.,0,0,2
20080718,20080728,Ridge,Hemlock,6,5,Litter_sifting,LYCOSIDAE,immLyco,sp.,0,0,2
20080922,20081002,Ridge,Hemlock,6,4,Litter_sifting,SALTICIDAE,immSalt,sp.,0,0,3
20080718,20080728,Ridge,Hemlock,6,5,Litter_sifting,UNKNOWN,immUnkn,sp.,0,0,11
20080922,20081002,Ridge,Hemlock,6,1,Pitfall,AMAUROBIIDAE,Coras,juvenilis,1,0,0
20080718,20080728,Ridge,Hemlock,6,3,Litter_sifting,LINYPHIIDAE,Ceratinella,brunnea,0,1,0
20080718,20080728,Ridge,Hemlock,6,3,Litter_sifting,LINYPHIIDAE,Centromerus,persolutus,0,1,0
20080718,20080728,Ridge,Hemlock,6,3,Litter_sifting,HAHNIIDAE,Neoantistea,magna,1,0,0
20080718,20080728,Ridge,Hemlock,6,3,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,5
20080718,20080728,Ridge,Hemlock,6,3,Litter_sifting,LYCOSIDAE,immLyco,sp.,0,0,3
20080718,20080728,Ridge,Hemlock,6,3,Litter_sifting,DICTYNIDAE,immDict,sp.,0,0,1
20080718,20080728,Ridge,Hemlock,6,3,Litter_sifting,CORINNIDAE,immCori,sp.,0,0,1
20080718,20080728,Ridge,Hemlock,6,5,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,8
20080922,20081002,Ridge,Hemlock,6,4,Litter_sifting,THERIDIIDAE,Robertus,riparius,0,3,0
20080922,20081002,Ridge,Hemlock,6,4,Litter_sifting,LYCOSIDAE,immLyco,sp.,0,0,26
20080922,20081002,Ridge,Hemlock,6,4,Litter_sifting,THOMISIDAE,immThom,sp.,0,0,2
20080922,20081002,Ridge,Hemlock,6,4,Litter_sifting,LINYPHIIDAE,Microneta,viaria,1,0,0
20080922,20081002,Ridge,Hemlock,6,4,Litter_sifting,LYCOSIDAE,Pirata,montanus,0,1,0
20080922,20081002,Ridge,Hemlock,6,4,Litter_sifting,THOMISIDAE,Ozyptila,distans,0,2,0
20080922,20081002,Ridge,Hemlock,6,4,Litter_sifting,LINYPHIIDAE,Tenuiphantes,zebra,0,2,0
20080922,20081002,Ridge,Hemlock,6,4,Litter_sifting,AMAUROBIIDAE,Amaurobius,borealis,0,1,0
20080718,20080728,Ridge,Hemlock,6,5,Litter_sifting,LYCOSIDAE,Pirata,montanus,0,2,0
20080922,20081002,Ridge,Hemlock,6,1,Litter_sifting,SALTICIDAE,immSalt,sp.,0,0,1
20080922,20081002,Ridge,Hemlock,6,1,Pitfall,AMAUROBIIDAE,Wadotes,hybridus,1,0,0
20080922,20081002,Ridge,Hemlock,6,4,Litter_sifting,HAHNIIDAE,Neoantistea,magna,0,1,0
20080922,20081002,Ridge,Hemlock,6,2,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,12
20080922,20081002,Ridge,Hemlock,6,2,Litter_sifting,UNKNOWN,immUnkn,sp.,0,0,9
20080519,20080529,Ridge,Hemlock,6,5,Pitfall,AMAUROBIIDAE,Wadotes,calcaratus,1,0,0
20080922,20081002,Ridge,Hemlock,6,5,Litter_sifting,DICTYNIDAE,immDict,sp.,0,0,2
20080922,20081002,Ridge,Hemlock,6,2,Pitfall,AMAUROBIIDAE,immAmau,sp.,0,0,1
20080718,20080728,Ridge,Hemlock,6,3,Litter_sifting,UNKNOWN,immUnkn,sp.,0,0,2
20080922,20081002,Ridge,Hemlock,6,4,Litter_sifting,LINYPHIIDAE,Ceratinella,brunnea,3,5,0
20080922,20081002,Ridge,Hemlock,6,5,Pitfall,AMAUROBIIDAE,Wadotes,hybridus,1,0,0
20080718,20080728,Ridge,Hemlock,6,3,Litter_sifting,SALTICIDAE,immSalt,sp.,0,0,1
20080718,20080728,Ridge,Hemlock,6,1,Litter_sifting,UNKNOWN,immUnkn,sp.,0,0,9
20080922,20081002,Ridge,Hemlock,6,4,Pitfall,UNKNOWN,immUnkn,sp.,0,0,1
20080922,20081002,Ridge,Hemlock,6,4,Pitfall,AMAUROBIIDAE,Wadotes,calcaratus,0,1,0
20080922,20081002,Ridge,Hemlock,6,4,Pitfall,AMAUROBIIDAE,Wadotes,hybridus,0,1,0
20080922,20081002,Ridge,Hemlock,6,5,Pitfall,UNKNOWN,immUnkn,sp.,0,0,1
20080922,20081002,Ridge,Hemlock,6,5,Pitfall,AMAUROBIIDAE,Amaurobius,borealis,0,1,0
20080718,20080728,Ridge,Hemlock,6,1,Litter_sifting,THERIDIIDAE,immTher,sp.,0,0,1
20080922,20081002,Ridge,Hemlock,6,5,Pitfall,LINYPHIIDAE,LinytoID,ms_bracket_(species5),0,1,0
20080718,20080728,Ridge,Hemlock,6,1,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,6
20080519,20080529,Ridge,Hemlock,6,2,Litter_sifting,DICTYNIDAE,immDict,sp.,0,0,1
20080519,20080529,Ridge,Hemlock,6,2,Litter_sifting,AMAUROBIIDAE,Amaurobius,borealis,0,2,0
20080519,20080529,Ridge,Hemlock,6,2,Litter_sifting,SALTICIDAE,Neon,nelli,0,2,0
20080519,20080529,Ridge,Hemlock,6,2,Litter_sifting,LINYPHIIDAE,Ceratinella,brunnea,0,3,0
20080519,20080529,Ridge,Hemlock,6,2,Litter_sifting,LINYPHIIDAE,Ceraticelus,laetabilis,1,3,0
20080922,20081002,Ridge,Hemlock,6,3,Pitfall,LYCOSIDAE,immLyco,sp.,0,0,1
20080922,20081002,Ridge,Hemlock,6,3,Pitfall,AMAUROBIIDAE,Wadotes,calcaratus,1,0,0
20080922,20081002,Ridge,Hemlock,6,5,Pitfall,LINYPHIIDAE,Tenuiphantes,zebra,0,1,0
20080718,20080728,Ridge,Hemlock,6,4,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,5
20080922,20081002,Ridge,Hemlock,6,4,Litter_sifting,LINYPHIIDAE,Centromerus,persolutus,3,4,0
20080718,20080728,Ridge,Hemlock,6,4,Litter_sifting,LINYPHIIDAE,Eperigone,brevidentata,0,3,0
20080718,20080728,Ridge,Hemlock,6,4,Litter_sifting,LINYPHIIDAE,Ceratinella,brunnea,0,2,0
20080718,20080728,Ridge,Hemlock,6,4,Litter_sifting,LINYPHIIDAE,Tapinocyba,minuta,0,2,0
20080718,20080728,Ridge,Hemlock,6,4,Litter_sifting,LINYPHIIDAE,Meioneta,simplex,0,1,0
20080718,20080728,Ridge,Hemlock,6,4,Litter_sifting,LINYPHIIDAE,Ceraticelus,laetabilis,0,1,0
20080718,20080728,Ridge,Hemlock,6,4,Litter_sifting,LYCOSIDAE,Pirata,montanus,0,1,0
20080718,20080728,Ridge,Hemlock,6,1,Litter_sifting,LINYPHIIDAE,Ceratinella,brunnea,1,0,0
20080718,20080728,Ridge,Hemlock,6,4,Litter_sifting,SALTICIDAE,immSalt,sp.,0,0,3
20080718,20080728,Ridge,Hemlock,6,3,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,13
20080718,20080728,Ridge,Hemlock,6,4,Litter_sifting,DICTYNIDAE,immDict,sp.,0,0,4
20080718,20080728,Ridge,Hemlock,6,4,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,27
20080718,20080728,Ridge,Hemlock,6,1,Litter_sifting,LINYPHIIDAE,Collinsia,oxypaederotipus,0,3,0
20080718,20080728,Ridge,Hemlock,6,1,Litter_sifting,LYCOSIDAE,Pirata,montanus,0,1,0
20080718,20080728,Ridge,Hemlock,6,1,Litter_sifting,LYCOSIDAE,immLyco,sp.,0,0,3
20080718,20080728,Ridge,Hemlock,6,1,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,4
20080718,20080728,Ridge,Hemlock,6,1,Litter_sifting,CORINNIDAE,immCori,sp.,0,0,1
20080718,20080728,Ridge,Hemlock,6,4,Litter_sifting,AGELENIDAE,immAgel,sp.,0,0,2
20080922,20081002,Ridge,Hemlock,6,1,Litter_sifting,DICTYNIDAE,immDict,sp.,0,0,1
20080922,20081002,Ridge,Hemlock,6,3,Litter_sifting,AMAUROBIIDAE,Amaurobius,borealis,1,0,0
20080922,20081002,Ridge,Hemlock,6,3,Litter_sifting,LINYPHIIDAE,Microneta,viaria,1,0,0
20080922,20081002,Ridge,Hemlock,6,3,Litter_sifting,LINYPHIIDAE,Tenuiphantes,zebra,1,1,0
20080922,20081002,Ridge,Hemlock,6,3,Litter_sifting,LINYPHIIDAE,Centromerus,persolutus,0,2,0
20080922,20081002,Ridge,Hemlock,6,3,Litter_sifting,LINYPHIIDAE,Ceratinella,brunnea,0,1,0
20080922,20081002,Ridge,Hemlock,6,1,Litter_sifting,LINYPHIIDAE,Centromerus,persolutus,3,3,0
20080922,20081002,Ridge,Hemlock,6,3,Litter_sifting,HAHNIIDAE,Neoantistea,magna,0,2,0
20080922,20081002,Ridge,Hemlock,6,3,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,7
20080922,20081002,Ridge,Hemlock,6,1,Litter_sifting,HAHNIDAE,immHahn,sp.,0,0,1
20080922,20081002,Ridge,Hemlock,6,1,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,9
20080922,20081002,Ridge,Hemlock,6,1,Litter_sifting,LYCOSIDAE,immLyco,sp.,0,0,3
20080922,20081002,Ridge,Hemlock,6,1,Litter_sifting,AGELENIDAE,immAgel,sp.,0,0,1
20080922,20081002,Ridge,Hemlock,6,1,Litter_sifting,LINYPHIIDAE,Ceraticelus,laetabilis,1,0,0
20080922,20081002,Ridge,Hemlock,6,1,Litter_sifting,LINYPHIIDAE,Tenuiphantes,zebra,0,3,0
20080922,20081002,Ridge,Hemlock,6,3,Litter_sifting,LINYPHIIDAE,Ceraticelus,minutus,0,2,0
20080922,20081002,Ridge,Hemlock,6,3,Litter_sifting,UNKNOWN,immUnkn,sp.,0,0,4
20080519,20080529,Ridge,Hemlock,6,3,Pitfall,AMAUROBIIDAE,Callobius,bennetti,1,0,0
20080519,20080529,Ridge,Hemlock,6,3,Pitfall,AMAUROBIIDAE,Amaurobius,borealis,1,0,0
20080519,20080529,Ridge,Hemlock,6,3,Pitfall,LYCOSIDAE,Pirata,montanus,5,0,0
20080922,20081002,Ridge,Hemlock,6,2,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,30
20080922,20081002,Ridge,Hemlock,6,2,Litter_sifting,AGELENIDAE,immAgel,sp.,0,0,1
20080922,20081002,Ridge,Hemlock,6,2,Litter_sifting,DICTYNIDAE,immDict,sp.,0,0,1
20080922,20081002,Ridge,Hemlock,6,3,Litter_sifting,DICTYNIDAE,Cicurina,arcuata,1,0,0
20080922,20081002,Ridge,Hemlock,6,2,Litter_sifting,THERIDIIDAE,immTher,sp.,0,0,1
20080922,20081002,Ridge,Hemlock,6,3,Litter_sifting,LYCOSIDAE,immLyco,sp.,0,0,33
20080922,20081002,Ridge,Hemlock,6,4,Litter_sifting,LINYPHIIDAE,Ceraticelus,minutus,0,2,0
20080922,20081002,Ridge,Hemlock,6,4,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,20
20080922,20081002,Ridge,Hemlock,6,3,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,8
20080922,20081002,Ridge,Hemlock,6,3,Litter_sifting,ARANEIDAE,immAran,sp.,0,0,1
20080922,20081002,Ridge,Hemlock,6,3,Litter_sifting,DICTYNIDAE,immDict,sp.,0,0,1
20080922,20081002,Ridge,Hemlock,6,1,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,11
20080922,20081002,Ridge,Hemlock,6,2,Litter_sifting,THOMISIDAE,immThom,sp.,0,0,2
20080922,20081002,Ridge,Hemlock,6,4,Litter_sifting,DICTYNIDAE,immDict,sp.,0,0,25
20080718,20080728,Ridge,Hemlock,6,2,Litter_sifting,UNKNOWN,immUnkn,sp.,0,0,2
20080718,20080728,Ridge,Hemlock,6,2,Litter_sifting,LINYPHIIDAE,Eperigone,brevidentata,0,1,0
20080718,20080728,Ridge,Hemlock,6,2,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,6
20080922,20081002,Ridge,Hemlock,6,1,Litter_sifting,LINYPHIIDAE,Ceratinella,brunnea,2,4,0
20080922,20081002,Ridge,Hemlock,6,3,Litter_sifting,THERIDIIDAE,Robertus,riparius,1,2,0
20080718,20080728,Ridge,Hemlock,6,2,Litter_sifting,AGELENIDAE,immAgel,sp.,0,0,1
